StationName,StationId,DateTime,Weather,VisibilityDescription,SunshineDuration,WindDirection,WindSpeed,AirTemperature,RelativeHumidity,AirPressure,UVIndex
賓朗果園,72S590,2025-03-26T23:00:00+08:00,晴,-99,-99.0,20.0,0.6,19.9,98,-99.0,-99.0
賓朗果園,72S590,2025-03-27T00:00:00+08:00,晴,-99,-99.0,0.0,0.0,19.8,98,-99.0,-99.0
賓朗果園,72S590,2025-03-27T01:00:00+08:00,晴,-99,-99.0,20.0,0.3,19.4,98,-99.0,-99.0
賓朗果園,72S590,2025-03-27T02:00:00+08:00,多雲,-99,-99.0,10.0,0.3,18.9,98,-99.0,-99.0
賓朗果園,72S590,2025-03-27T03:00:00+08:00,多雲,-99,-99.0,10.0,0.7,18.6,98,-99.0,-99.0
賓朗果園,72S590,2025-03-27T04:00:00+08:00,多雲,-99,-99.0,0.0,0.0,18.9,99,-99.0,-99.0
賓朗果園,72S590,2025-03-27T05:00:00+08:00,多雲,-99,-99.0,0.0,0.0,18.9,98,-99.0,-99.0
賓朗果園,72S590,2025-03-27T06:00:00+08:00,多雲,-99,-99.0,0.0,0.0,19.0,99,-99.0,-99.0
賓朗果園,72S590,2025-03-27T07:00:00+08:00,晴,-99,-99.0,0.0,0.0,20.0,99,-99.0,-99.0
賓朗果園,72S590,2025-03-27T08:00:00+08:00,晴,-99,-99.0,0.0,0.0,25.6,79,-99.0,-99.0
賓朗果園,72S590,2025-03-27T09:00:00+08:00,晴,-99,-99.0,0.0,0.0,27.9,62,-99.0,-99.0
賓朗果園,72S590,2025-03-27T10:00:00+08:00,晴,-99,-99.0,120.0,1.0,28.0,63,-99.0,-99.0
賓朗果園,72S590,2025-03-27T11:00:00+08:00,晴,-99,-99.0,120.0,1.9,29.9,63,-99.0,-99.0
賓朗果園,72S590,2025-03-27T12:00:00+08:00,晴,-99,-99.0,170.0,1.7,29.6,69,-99.0,-99.0
賓朗果園,72S590,2025-03-27T13:00:00+08:00,晴,-99,-99.0,990.0,1.8,30.1,62,-99.0,-99.0
賓朗果園,72S590,2025-03-27T14:00:00+08:00,晴,-99,-99.0,320.0,1.8,31.1,56,-99.0,-99.0
賓朗果園,72S590,2025-03-27T15:00:00+08:00,晴,-99,-99.0,60.0,1.2,34.1,46,-99.0,-99.0
賓朗果園,72S590,2025-03-27T16:00:00+08:00,晴,-99,-99.0,100.0,1.9,33.5,35,-99.0,-99.0
賓朗果園,72S590,2025-03-27T17:00:00+08:00,晴,-99,-99.0,60.0,0.5,28.0,59,-99.0,-99.0
賓朗果園,72S590,2025-03-27T18:00:00+08:00,多雲,-99,-99.0,50.0,0.5,24.4,75,-99.0,-99.0
賓朗果園,72S590,2025-03-27T19:00:00+08:00,晴,-99,-99.0,10.0,1.5,23.3,73,-99.0,-99.0
賓朗果園,72S590,2025-03-27T20:00:00+08:00,晴,-99,-99.0,30.0,0.8,22.3,77,-99.0,-99.0
賓朗果園,72S590,2025-03-27T21:00:00+08:00,晴,-99,-99.0,20.0,0.9,21.4,81,-99.0,-99.0
賓朗果園,72S590,2025-03-27T22:00:00+08:00,晴,-99,-99.0,10.0,0.6,21.2,80,-99.0,-99.0
賓朗果園,72S590,2025-03-27T23:00:00+08:00,多雲,-99,-99.0,10.0,0.7,20.7,78,-99.0,-99.0
賓朗果園,72S590,2025-03-28T00:00:00+08:00,多雲,-99,-99.0,80.0,1.9,28.9,38,-99.0,-99.0
賓朗果園,72S590,2025-03-28T01:00:00+08:00,多雲,-99,-99.0,60.0,1.2,27.6,45,-99.0,-99.0
賓朗果園,72S590,2025-03-28T02:00:00+08:00,陰,-99,-99.0,40.0,0.8,22.4,75,-99.0,-99.0
賓朗果園,72S590,2025-03-28T03:00:00+08:00,陰,-99,-99.0,40.0,0.8,21.3,74,-99.0,-99.0
賓朗果園,72S590,2025-03-28T04:00:00+08:00,陰,-99,-99.0,40.0,0.5,21.3,82,-99.0,-99.0
賓朗果園,72S590,2025-03-28T05:00:00+08:00,陰,-99,-99.0,80.0,1.0,20.8,81,-99.0,-99.0
賓朗果園,72S590,2025-03-28T06:00:00+08:00,陰,-99,-99.0,30.0,2.1,24.5,74,-99.0,-99.0
賓朗果園,72S590,2025-03-28T07:00:00+08:00,多雲,-99,-99.0,40.0,1.5,24.6,74,-99.0,-99.0
賓朗果園,72S590,2025-03-28T08:00:00+08:00,多雲,-99,-99.0,30.0,2.6,26.2,68,-99.0,-99.0
賓朗果園,72S590,2025-03-28T09:00:00+08:00,多雲,-99,-99.0,40.0,1.6,27.9,67,-99.0,-99.0
賓朗果園,72S590,2025-03-28T10:00:00+08:00,陰,-99,-99.0,40.0,1.8,28.2,68,-99.0,-99.0
賓朗果園,72S590,2025-03-28T11:00:00+08:00,陰,-99,-99.0,30.0,0.7,25.6,78,-99.0,-99.0
賓朗果園,72S590,2025-03-28T12:00:00+08:00,陰,-99,-99.0,130.0,1.9,25.5,77,-99.0,-99.0
賓朗果園,72S590,2025-03-28T13:00:00+08:00,陰,-99,-99.0,130.0,1.1,23.3,82,-99.0,-99.0
賓朗果園,72S590,2025-03-28T14:00:00+08:00,陰,-99,-99.0,30.0,1.8,21.8,86,-99.0,-99.0
賓朗果園,72S590,2025-03-28T15:00:00+08:00,陰,-99,-99.0,30.0,1.5,21.0,85,-99.0,-99.0
賓朗果園,72S590,2025-03-28T16:00:00+08:00,陰,-99,-99.0,30.0,1.0,20.3,86,-99.0,-99.0
賓朗果園,72S590,2025-03-28T17:00:00+08:00,陰,-99,-99.0,30.0,1.2,19.0,94,-99.0,-99.0
賓朗果園,72S590,2025-03-28T18:00:00+08:00,陰,-99,-99.0,30.0,1.3,18.7,94,-99.0,-99.0
賓朗果園,72S590,2025-03-28T19:00:00+08:00,陰,-99,-99.0,30.0,1.7,18.4,94,-99.0,-99.0
賓朗果園,72S590,2025-03-28T20:00:00+08:00,陰,-99,-99.0,20.0,1.0,17.9,95,-99.0,-99.0
賓朗果園,72S590,2025-03-28T21:00:00+08:00,陰,-99,-99.0,40.0,1.7,18.0,91,-99.0,-99.0
賓朗果園,72S590,2025-03-28T22:00:00+08:00,陰,-99,-99.0,30.0,1.4,17.8,89,-99.0,-99.0
賓朗果園,72S590,2025-03-28T23:00:00+08:00,陰,-99,-99.0,30.0,1.7,17.9,87,-99.0,-99.0
賓朗果園,72S590,2025-03-29T00:00:00+08:00,陰,-99,-99.0,40.0,1.6,17.5,88,-99.0,-99.0
賓朗果園,72S590,2025-03-29T01:00:00+08:00,陰,-99,-99.0,30.0,1.2,17.6,86,-99.0,-99.0
賓朗果園,72S590,2025-03-29T02:00:00+08:00,陰,-99,-99.0,70.0,1.0,17.5,85,-99.0,-99.0
賓朗果園,72S590,2025-03-29T03:00:00+08:00,陰,-99,-99.0,30.0,1.2,17.6,82,-99.0,-99.0
賓朗果園,72S590,2025-03-29T04:00:00+08:00,陰,-99,-99.0,30.0,1.1,17.6,83,-99.0,-99.0
賓朗果園,72S590,2025-03-29T05:00:00+08:00,陰,-99,-99.0,30.0,1.2,17.3,84,-99.0,-99.0
賓朗果園,72S590,2025-03-29T06:00:00+08:00,陰,-99,-99.0,30.0,2.1,17.1,84,-99.0,-99.0
賓朗果園,72S590,2025-03-29T07:00:00+08:00,陰,-99,-99.0,30.0,1.3,17.2,84,-99.0,-99.0
賓朗果園,72S590,2025-03-29T08:00:00+08:00,陰,-99,-99.0,30.0,2.1,17.6,79,-99.0,-99.0
賓朗果園,72S590,2025-03-29T09:00:00+08:00,陰,-99,-99.0,30.0,2.6,18.0,78,-99.0,-99.0
賓朗果園,72S590,2025-03-29T10:00:00+08:00,陰,-99,-99.0,30.0,2.8,19.1,74,-99.0,-99.0
賓朗果園,72S590,2025-03-29T11:00:00+08:00,陰,-99,-99.0,30.0,2.4,20.6,67,-99.0,-99.0
賓朗果園,72S590,2025-03-29T12:00:00+08:00,陰,-99,-99.0,50.0,0.7,22.3,61,-99.0,-99.0
賓朗果園,72S590,2025-03-29T13:00:00+08:00,陰,-99,-99.0,30.0,1.2,21.6,70,-99.0,-99.0
賓朗果園,72S590,2025-03-29T14:00:00+08:00,陰,-99,-99.0,30.0,1.8,20.6,67,-99.0,-99.0
賓朗果園,72S590,2025-03-29T15:00:00+08:00,陰,-99,-99.0,30.0,1.7,20.0,71,-99.0,-99.0
賓朗果園,72S590,2025-03-29T16:00:00+08:00,陰,-99,-99.0,30.0,2.0,19.0,75,-99.0,-99.0
賓朗果園,72S590,2025-03-29T17:00:00+08:00,陰,-99,-99.0,40.0,0.8,18.7,78,-99.0,-99.0
賓朗果園,72S590,2025-03-29T18:00:00+08:00,陰,-99,-99.0,30.0,0.9,18.0,81,-99.0,-99.0
賓朗果園,72S590,2025-03-29T19:00:00+08:00,陰,-99,-99.0,30.0,1.5,17.9,79,-99.0,-99.0
賓朗果園,72S590,2025-03-29T20:00:00+08:00,陰,-99,-99.0,30.0,1.5,17.6,80,-99.0,-99.0
賓朗果園,72S590,2025-03-29T21:00:00+08:00,陰,-99,-99.0,40.0,1.7,17.5,79,-99.0,-99.0
賓朗果園,72S590,2025-03-29T22:00:00+08:00,陰,-99,-99.0,80.0,1.6,17.2,83,-99.0,-99.0
賓朗果園,72S590,2025-03-29T23:00:00+08:00,陰,-99,-99.0,20.0,1.9,16.9,84,-99.0,-99.0
賓朗果園,72S590,2025-03-30T00:00:00+08:00,陰,-99,-99.0,30.0,2.0,16.7,85,-99.0,-99.0
賓朗果園,72S590,2025-03-30T01:00:00+08:00,陰,-99,-99.0,40.0,1.2,16.5,85,-99.0,-99.0
賓朗果園,72S590,2025-03-30T02:00:00+08:00,陰,-99,-99.0,30.0,1.3,16.6,83,-99.0,-99.0
賓朗果園,72S590,2025-03-30T03:00:00+08:00,陰,-99,-99.0,30.0,1.2,16.4,83,-99.0,-99.0
賓朗果園,72S590,2025-03-30T04:00:00+08:00,陰,-99,-99.0,50.0,1.6,16.3,82,-99.0,-99.0
賓朗果園,72S590,2025-03-30T05:00:00+08:00,陰,-99,-99.0,30.0,2.4,16.5,80,-99.0,-99.0
賓朗果園,72S590,2025-03-30T06:00:00+08:00,陰,-99,-99.0,30.0,2.4,16.3,81,-99.0,-99.0
賓朗果園,72S590,2025-03-30T07:00:00+08:00,陰,-99,-99.0,30.0,1.2,16.5,81,-99.0,-99.0
賓朗果園,72S590,2025-03-30T08:00:00+08:00,陰,-99,-99.0,30.0,1.8,17.4,77,-99.0,-99.0
賓朗果園,72S590,2025-03-30T09:00:00+08:00,陰,-99,-99.0,30.0,1.8,17.9,76,-99.0,-99.0
賓朗果園,72S590,2025-03-30T10:00:00+08:00,陰,-99,-99.0,30.0,1.6,19.6,70,-99.0,-99.0
賓朗果園,72S590,2025-03-30T11:00:00+08:00,陰,-99,-99.0,30.0,2.8,20.7,62,-99.0,-99.0
賓朗果園,72S590,2025-03-30T12:00:00+08:00,陰,-99,-99.0,40.0,1.9,22.1,57,-99.0,-99.0
賓朗果園,72S590,2025-03-30T13:00:00+08:00,陰,-99,-99.0,40.0,1.6,22.9,56,-99.0,-99.0
賓朗果園,72S590,2025-03-30T14:00:00+08:00,陰,-99,-99.0,80.0,0.8,21.8,69,-99.0,-99.0
賓朗果園,72S590,2025-03-30T15:00:00+08:00,陰,-99,-99.0,50.0,0.9,21.0,69,-99.0,-99.0
